,id,bdate,sex,last_seen,can_write_private_message,country,city,relation,games,books,tag
1657,42046937,25.7.1963,1,"{'platform': 7, 'time': 1594033722}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",4,,,
1658,38357591,,1,"{'platform': 4, 'time': 1635600394}",1,"{'id': 1, 'title': 'Russia'}","{'id': 627, 'title': 'Simferopol'}",,,,
1659,31021285,,2,"{'platform': 7, 'time': 1255445744}",,"{'id': 1, 'title': 'Russia'}","{'id': 4890, 'title': 'Odintsovo'}",,,,
1660,30790899,,1,"{'platform': 7, 'time': 1235854952}",1,"{'id': 1, 'title': 'Russia'}","{'id': 61, 'title': 'Kaliningrad'}",,,,
1661,35140073,,2,"{'platform': 7, 'time': 1346962178}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1662,10732156,,2,"{'platform': 7, 'time': 1328466360}",1,"{'id': 1, 'title': 'Russia'}","{'id': 116, 'title': 'Pyatigorsk'}",4,,,
1663,26422071,,1,"{'platform': 2, 'time': 1606078641}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1664,13615995,,1,"{'platform': 4, 'time': 1425889883}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2404, 'title': 'Buzuluk'}",4,,,
1665,41049336,,2,"{'platform': 7, 'time': 1245402465}",1,"{'id': 1, 'title': 'Russia'}","{'id': 124, 'title': 'Saransk'}",,,,
1666,13695424,,2,"{'platform': 7, 'time': 1251631697}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1667,22916015,3.8.1989,2,"{'platform': 1, 'time': 1620156755}",1,"{'id': 1, 'title': 'Russia'}",,1,,,
1668,43503229,,2,"{'platform': 1, 'time': 1524565158}",,,,,,,
1669,8654970,,1,"{'platform': 1, 'time': 1620116246}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1670,41420472,13.4.1988,1,"{'platform': 7, 'time': 1379090688}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
1671,31215650,27.5.1993,1,"{'platform': 7, 'time': 1350491673}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1100463, 'title': 'Selikhovo'}",6,прятки,"""Мефодий Буслаев""",
1672,32926170,,2,"{'platform': 7, 'time': 1325927374}",1,"{'id': 1, 'title': 'Russia'}","{'id': 73, 'title': 'Krasnoyarsk'}",1,,,
1673,10563285,,1,"{'platform': 7, 'time': 1552326300}",1,,,,,,
1674,30422716,,1,"{'platform': 7, 'time': 1459203494}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 628, 'title': 'Zaporizhia'}",,,,
1675,5255985,,2,"{'platform': 4, 'time': 1634853372}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1056157, 'title': 'Tomilino'}",,*,*,
1676,13105743,,2,"{'platform': 4, 'time': 1635597128}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1133, 'title': 'Berdsk'}",,,,
1677,5822400,7.4.1989,1,"{'platform': 4, 'time': 1635427400}",,"{'id': 1, 'title': 'Russia'}","{'id': 72, 'title': 'Krasnodar'}",,"GTA, Sims","Булгаков ""Мастер и Маргарита"",",
1678,4144451,28.7.1986,2,"{'platform': 2, 'time': 1634563573}",1,"{'id': 65, 'title': 'Germany'}","{'id': 1951986, 'title': 'München'}",,,,
1679,38710002,,2,"{'platform': 7, 'time': 1295523656}",,"{'id': 1, 'title': 'Russia'}","{'id': 12014, 'title': 'Langepas'}",,,,
1680,32786834,,1,"{'platform': 7, 'time': 1325734364}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1681,12320408,,1,"{'platform': 7, 'time': 1328586604}",1,"{'id': 1, 'title': 'Russia'}","{'id': 113, 'title': 'Petropavlovsk-Kamchatsky'}",,,,
1682,31460010,3.3.1994,1,"{'platform': 7, 'time': 1328187221}",1,"{'id': 1, 'title': 'Russia'}",,1,,,
1683,21346120,,1,"{'platform': 1, 'time': 1620148895}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1684,12678022,4.1.1996,2,"{'platform': 7, 'time': 1457961937}",1,"{'id': 1, 'title': 'Russia'}","{'id': 166, 'title': 'Elista'}",1,,,
1685,30768875,2.7.1984,1,"{'platform': 1, 'time': 1494390606}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 5974, 'title': 'Lutsk'}",4,,,
1686,39744367,,2,"{'platform': 4, 'time': 1635589622}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1687,39333858,,1,"{'platform': 7, 'time': 1243269423}",1,"{'id': 1, 'title': 'Russia'}","{'id': 25, 'title': 'Barnaul'}",,,,
1688,29506293,5.9.1996,2,"{'platform': 2, 'time': 1635605174}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1689,29629020,,2,"{'platform': 1, 'time': 1620159107}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",5,,,
1690,1732894,,1,"{'platform': 2, 'time': 1635526108}",1,,,4,,,
1691,34377054,,2,"{'platform': 7, 'time': 1330775080}",,,,,,,
1692,16706430,10.7.1995,1,"{'platform': 1, 'time': 1620145131}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 281, 'title': 'Brest'}",,,,
1693,9826034,,2,"{'platform': 7, 'time': 1356037055}",,"{'id': 1, 'title': 'Russia'}","{'id': 61, 'title': 'Kaliningrad'}",,,,
1694,29546238,5.7.1975,1,"{'platform': 1, 'time': 1620134986}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,,,
1695,30247034,,1,"{'platform': 7, 'time': 1240389958}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1696,8786846,,1,"{'platform': 7, 'time': 1635605430}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1697,39304134,,2,"{'platform': 7, 'time': 1328768663}",1,"{'id': 1, 'title': 'Russia'}","{'id': 69, 'title': 'Kolomna'}",,,,
1698,22624491,15.8.1977,2,"{'platform': 1, 'time': 1606327659}",1,"{'id': 1, 'title': 'Russia'}","{'id': 56, 'title': 'Izhevsk'}",4,,,
1699,19019763,,2,"{'platform': 7, 'time': 1328636478}",1,,,,,,
1700,30735159,,1,"{'platform': 7, 'time': 1350413829}",1,"{'id': 18, 'title': 'Uzbekistan'}","{'id': 194, 'title': 'Tashkent'}",,,,
1701,24008840,2.3.1992,1,"{'platform': 7, 'time': 1328189746}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1702,40573110,,2,"{'platform': 7, 'time': 1350251834}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1703,23630321,23.5.1983,1,"{'platform': 1, 'time': 1635572480}",1,"{'id': 1, 'title': 'Russia'}","{'id': 148, 'title': 'Ulan-Ude'}",,,,
1704,1836928,,2,"{'platform': 7, 'time': 1202666804}",1,"{'id': 1, 'title': 'Russia'}","{'id': 106, 'title': 'Orenburg'}",,,,
1705,23843564,,1,"{'platform': 1, 'time': 1606327582}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1093182, 'title': 'Cheboxary (derevnya)'}",6,Sims2 и т.д,Не люблю читать,
1706,22679504,,1,"{'platform': 4, 'time': 1635599895}",1,"{'id': 1, 'title': 'Russia'}","{'id': 130, 'title': 'Smolensk'}",,,,
1707,25375172,29.11.1990,2,"{'platform': 7, 'time': 1241431981}",1,"{'id': 1, 'title': 'Russia'}","{'id': 121, 'title': 'Rybinsk'}",4,,,
1708,47264720,,2,"{'platform': 7, 'time': 1632950324}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,,,
1709,9424942,,1,"{'platform': 4, 'time': 1635367546}",1,"{'id': 1, 'title': 'Russia'}","{'id': 157, 'title': 'Cheboxary'}",,,,
1710,19202192,,1,"{'platform': 1, 'time': 1606292758}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1711,37748504,15.12.1988,1,"{'platform': 7, 'time': 1303048980}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1712,26822956,,2,"{'platform': 2, 'time': 1419368233}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 292, 'title': 'Odessa'}",,,,
1713,24400831,,2,"{'platform': 4, 'time': 1635604040}",1,"{'id': 1, 'title': 'Russia'}","{'id': 125, 'title': 'Saratov'}",,,,
1714,29753592,,2,"{'platform': 1, 'time': 1635454320}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1715,40469309,,1,"{'platform': 7, 'time': 1561181552}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",,,,
1716,5561465,,2,"{'platform': 2, 'time': 1625091787}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 628, 'title': 'Zaporizhia'}",,,,
1717,30413372,,2,"{'platform': 7, 'time': 1235421664}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1718,31134855,,1,"{'platform': 7, 'time': 1328357993}",1,"{'id': 1, 'title': 'Russia'}","{'id': 78, 'title': 'Lipetsk'}",,,,
1719,16185156,,2,"{'platform': 1, 'time': 1620134603}",1,"{'id': 1, 'title': 'Russia'}","{'id': 167, 'title': 'Yuzhno-Sakhalinsk'}",1,,,
1720,20082210,,2,"{'platform': 2, 'time': 1624121908}",1,"{'id': 1, 'title': 'Russia'}","{'id': 38, 'title': 'Vladikavkaz'}",,,,
1721,8850982,26.10.1989,2,"{'platform': 4, 'time': 1635563058}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 292, 'title': 'Odessa'}",,,,
1722,41630121,,2,"{'platform': 7, 'time': 1342793813}",1,"{'id': 1, 'title': 'Russia'}","{'id': 106, 'title': 'Orenburg'}",,,,
1723,37858743,8.11.1994,2,"{'platform': 7, 'time': 1241746480}",1,"{'id': 1, 'title': 'Russia'}","{'id': 156, 'title': 'Chaykovsky'}",,,,
1724,40774858,,1,"{'platform': 1, 'time': 1635416969}",1,,,,,,
1725,43272946,,2,"{'platform': 1, 'time': 1606257137}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1726,11215368,,2,"{'platform': 7, 'time': 1313098705}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",6,,,
1727,41084873,,1,"{'platform': 7, 'time': 1328710890}",1,"{'id': 1, 'title': 'Russia'}","{'id': 158, 'title': 'Chelyabinsk'}",4,,,
1728,19182564,,2,"{'platform': 1, 'time': 1620115677}",1,"{'id': 4, 'title': 'Kazakhstan'}","{'id': 14, 'title': 'Nur-Sultan/Astana'}",,,,
1729,18205726,,2,"{'platform': 7, 'time': 1538409798}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1581, 'title': 'Poltava'}",,,,
1730,12584393,,2,"{'platform': 7, 'time': 1635539637}",1,"{'id': 1, 'title': 'Russia'}","{'id': 176, 'title': 'Svetlogorsk'}",,,,
1731,7789441,14.7.1988,2,"{'platform': 2, 'time': 1635189136}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1732,34167362,14.5.1989,1,"{'platform': 7, 'time': 1315170632}",,,,,,,
1733,4415129,,2,"{'platform': 7, 'time': 1635419065}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1734,19455000,17.4.1965,1,"{'platform': 4, 'time': 1635273474}",1,"{'id': 8, 'title': 'Israel'}",,,,,
1735,13521001,,1,"{'platform': 7, 'time': 1212505974}",1,"{'id': 1, 'title': 'Russia'}","{'id': 169, 'title': 'Yaroslavl'}",,,,
1736,38363557,,2,"{'platform': 7, 'time': 1303961539}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 5379, 'title': 'Mirgorod'}",,,,
1737,23700408,,1,"{'platform': 7, 'time': 1486073209}",1,,,,,,
1738,32068981,11.4.1991,2,"{'platform': 4, 'time': 1635264070}",1,"{'id': 1, 'title': 'Russia'}","{'id': 24, 'title': 'Balashikha'}",,,,
1739,37257505,,2,"{'platform': 7, 'time': 1268150675}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1740,3837925,,2,"{'platform': 1, 'time': 1634727788}",,"{'id': 1, 'title': 'Russia'}","{'id': 185, 'title': 'Sevastopol'}",,,,
1741,32294319,13.3.1992,1,"{'platform': 7, 'time': 1260545596}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1742,11508024,,2,"{'platform': 4, 'time': 1635598155}",1,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",4,,,
1743,6532754,,2,"{'platform': 7, 'time': 1633733050}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,,,
1744,14850051,,2,"{'platform': 1, 'time': 1620122040}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1745,29736869,,2,"{'platform': 4, 'time': 1635595336}",1,,,,,,
1746,41392767,,2,"{'platform': 7, 'time': 1245441430}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,выфы,ывф,
1747,38360043,,2,"{'platform': 7, 'time': 1242894003}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 628, 'title': 'Zaporizhia'}",,пппппппппппппппппппппппппппппп,пппппппппппппппппппппппппппппп,
1748,26953360,27.4.1980,2,"{'platform': 1, 'time': 1620154510}",,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",,,,
1749,9495587,21.2.1959,2,"{'platform': 7, 'time': 1635526073}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,,,
1750,26896267,23.4.1991,2,"{'platform': 1, 'time': 1620127125}",,"{'id': 1, 'title': 'Russia'}","{'id': 147, 'title': 'Tyumen'}",,,,
1751,43023341,,1,"{'platform': 2, 'time': 1632677020}",,,,,,,
1752,35660734,,2,"{'platform': 7, 'time': 1350178130}",1,"{'id': 14, 'title': 'Estonia'}","{'id': 1803196, 'title': 'Sillamäe'}",,,,
1753,32285138,14.7.1991,1,"{'platform': 7, 'time': 1313323385}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 2538, 'title': 'Kamenets-Podolsky'}",6,На чужих нервишках :),"книги не читаю, не хватает тер",
1754,21856838,,2,"{'platform': 1, 'time': 1620150153}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",,,,
1755,9618912,,1,"{'platform': 2, 'time': 1635569552}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1756,49899214,10.12.1988,2,"{'platform': 7, 'time': 1267901994}",1,"{'id': 1, 'title': 'Russia'}","{'id': 148, 'title': 'Ulan-Ude'}",6,Любимые игры мобильного телефо,"Фантастика, детективы, романы",
1757,7986620,,1,"{'platform': 7, 'time': 1627286561}",,"{'id': 3, 'title': 'Belarus'}","{'id': 392, 'title': 'Gomel'}",,,,
1758,34233801,,2,"{'platform': 1, 'time': 1608454038}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1759,48698989,,2,"{'platform': 7, 'time': 1325257142}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1760,3759030,,1,"{'platform': 2, 'time': 1635531814}",1,"{'id': 1, 'title': 'Russia'}","{'id': 99, 'title': 'Novosibirsk'}",,,,
1761,5160612,5.8.1983,2,"{'platform': 7, 'time': 1230214845}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1762,18178105,,2,"{'platform': 1, 'time': 1635337006}",1,"{'id': 1, 'title': 'Russia'}","{'id': 627, 'title': 'Simferopol'}",,,,
1763,39121090,,2,"{'platform': 7, 'time': 1328728320}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1764,1554069,,1,"{'platform': 4, 'time': 1628857007}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1765,10784387,,1,"{'platform': 2, 'time': 1635600716}",,"{'id': 1, 'title': 'Russia'}",,,,,
1766,35763783,10.6.1980,2,"{'platform': 1, 'time': 1353154475}",1,"{'id': 1, 'title': 'Russia'}","{'id': 61, 'title': 'Kaliningrad'}",,,,
1767,25405310,,2,"{'platform': 4, 'time': 1635436084}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",,,,
1768,4545297,,1,"{'platform': 1, 'time': 1606258173}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1769,46292362,17.9.1985,2,"{'platform': 4, 'time': 1635547484}",1,"{'id': 5, 'title': 'Azerbaijan'}","{'id': 1957236, 'title': 'Baku'}",,,,
1770,2399031,,1,"{'platform': 7, 'time': 1635594023}",,"{'id': 1, 'title': 'Russia'}","{'id': 112, 'title': 'Petrozavodsk'}",,,,
1771,49884429,15.8.1976,2,"{'platform': 7, 'time': 1253041353}",1,"{'id': 18, 'title': 'Uzbekistan'}","{'id': 1917048, 'title': 'Fergana'}",6,,,
1772,30044362,8.1.1989,1,"{'platform': 7, 'time': 1241711725}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1773,17009627,,1,"{'platform': 7, 'time': 1218454877}",1,"{'id': 1, 'title': 'Russia'}","{'id': 62, 'title': 'Kaluga'}",,,,
1774,37046943,,1,"{'platform': 4, 'time': 1635594888}",1,"{'id': 49, 'title': 'United Kingdom'}",,,,,
1775,10703508,,1,"{'platform': 7, 'time': 1206796958}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1776,41766107,,1,"{'platform': 4, 'time': 1635599408}",,"{'id': 1, 'title': 'Russia'}","{'id': 106, 'title': 'Orenburg'}",,,,
1777,36465007,9.7.1988,1,"{'platform': 7, 'time': 1240325392}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1245, 'title': 'Kumertau'}",,,,
1778,2445226,,1,"{'platform': 4, 'time': 1635605172}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1779,42232221,,2,"{'platform': 7, 'time': 1253523092}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1057, 'title': 'Lviv'}",6,,Мертві душі.І всі твори Миколи,
1780,47731528,,2,"{'platform': 7, 'time': 1475303453}",,"{'id': 1, 'title': 'Russia'}","{'id': 35, 'title': 'Veliky Novgorod'}",,,,
1781,6959646,,1,"{'platform': 1, 'time': 1559128452}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 3508, 'title': 'Belgorod-Dnestrovsky'}",,,,
1782,2152214,,1,"{'platform': 7, 'time': 1623325899}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,Ассоциации,"""Декамерон"" Боккаччо, ""Божеств",
1783,23248591,8.3.1987,2,"{'platform': 4, 'time': 1635594908}",1,"{'id': 1, 'title': 'Russia'}","{'id': 64, 'title': 'Kemerovo'}",4,Не играю в Игры!,"Гражданский, Административный,",
1784,29330027,,1,"{'platform': 1, 'time': 1634467947}",1,"{'id': 1, 'title': 'Russia'}","{'id': 109, 'title': 'Penza'}",,,,
1785,14276576,20.3.1984,2,"{'platform': 7, 'time': 1348341390}",,"{'id': 87, 'title': 'Spain'}","{'id': 1516454, 'title': 'Madrid'}",,,,
1786,9641948,28.6.1988,2,"{'platform': 7, 'time': 1348246247}",1,"{'id': 15, 'title': 'Moldova'}","{'id': 1710959, 'title': 'Chişinău'}",,,,
1787,14545213,9.7.1988,2,"{'platform': 1, 'time': 1620124002}",1,"{'id': 1, 'title': 'Russia'}","{'id': 83, 'title': 'Maykop'}",4,,,
1788,29592892,,1,"{'platform': 7, 'time': 1607750904}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1789,11334284,3.11.1983,2,"{'platform': 1, 'time': 1635221924}",,"{'id': 1, 'title': 'Russia'}","{'id': 157, 'title': 'Cheboxary'}",4,,,
1790,5814302,10.11.1977,2,"{'platform': 1, 'time': 1620150485}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
1791,10010814,17.4.1957,2,"{'platform': 7, 'time': 1348599814}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
1792,1325510,,2,"{'platform': 1, 'time': 1491413930}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",1,,,
1793,25314659,2.11.1986,1,"{'platform': 7, 'time': 1328594107}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1794,26048470,,1,"{'platform': 7, 'time': 1522148070}",1,"{'id': 88, 'title': 'Italy'}","{'id': 1907225, 'title': 'Brescia'}",,,,
1795,1449647,10.8.1977,2,"{'platform': 4, 'time': 1635584207}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1796,26145034,,1,"{'platform': 7, 'time': 1346793502}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1797,28845991,1.8.1988,1,"{'platform': 7, 'time': 1235064568}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 427, 'title': 'Kherson'}",1,Люблю играть в карты на раздев,"""Мастер и Маргарита""",
1798,25753360,,2,"{'platform': 4, 'time': 1634828854}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 444, 'title': 'Chernihiv'}",,,,
1799,24289225,,1,"{'platform': 1, 'time': 1619157213}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1800,43702870,14.12.1985,1,"{'platform': 1, 'time': 1606330579}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1801,5943627,,1,"{'platform': 2, 'time': 1635533471}",1,"{'id': 1, 'title': 'Russia'}","{'id': 26, 'title': 'Belgorod'}",,,,
1802,6462407,6.12.1987,2,"{'platform': 4, 'time': 1635602234}",1,"{'id': 1, 'title': 'Russia'}","{'id': 11260, 'title': 'Khotkovo'}",,,,
1803,39405515,,1,"{'platform': 1, 'time': 1448660587}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,,,
1804,32616948,21.9.1974,1,"{'platform': 7, 'time': 1393529166}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
1805,8939539,,2,"{'platform': 2, 'time': 1635491611}",1,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",,,,
1806,8844448,,1,"{'platform': 7, 'time': 1434619850}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",1,,,
1807,23392638,24.4.1985,2,"{'platform': 4, 'time': 1486641152}",1,"{'id': 1, 'title': 'Russia'}","{'id': 5985, 'title': 'Sukhinichi'}",,,,
1808,22580617,,2,"{'platform': 1, 'time': 1606334478}",1,"{'id': 4, 'title': 'Kazakhstan'}","{'id': 205, 'title': 'Oskemen'}",6,Брачные,А книгами я топлю баньку!!!))),
1809,8140375,29.1.1971,1,"{'platform': 7, 'time': 1208627076}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,,,
1810,40892551,,2,"{'platform': 7, 'time': 1244907382}",1,"{'id': 9, 'title': 'USA'}","{'id': 5006694, 'title': 'Rockwall'}",,,twilight,
1811,33725710,,2,"{'platform': 7, 'time': 1328185402}",,"{'id': 1, 'title': 'Russia'}",,,,,
1812,39604798,,1,"{'platform': 7, 'time': 1515181878}",,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,,,
1813,45707392,6.3.1981,2,"{'platform': 7, 'time': 1325039665}",1,"{'id': 1, 'title': 'Russia'}","{'id': 158, 'title': 'Chelyabinsk'}",,,,
1814,41138978,,1,"{'platform': 4, 'time': 1635587537}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,Пляжный волейбол,12 стульев,
1815,38756716,,2,"{'platform': 7, 'time': 1316114342}",,"{'id': 16, 'title': 'Tajikistan'}","{'id': 1518436, 'title': 'Istarawshan'}",,,,
1816,30500046,,1,"{'platform': 7, 'time': 1635605462}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1817,17215185,26.3.1977,1,"{'platform': 7, 'time': 1511975908}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 650, 'title': 'Dnipropetrovsk (Dnipro)'}",4,,"""Бремя страстей человеческих"" ",
1818,31906093,24.3.1978,2,"{'platform': 7, 'time': 1237146396}",1,,,4,,,
1819,10198566,29.1.1991,2,"{'platform': 7, 'time': 1384091307}",1,,,,,Клиффорд Саймак.кольцо вокруг ,
1820,6191871,3.3.1987,1,"{'platform': 4, 'time': 1635531514}",1,"{'id': 1, 'title': 'Russia'}","{'id': 72, 'title': 'Krasnodar'}",4,,,
1821,38493017,13.11.1995,1,"{'platform': 1, 'time': 1456350905}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",1,Ich bin kein Freak was zocken ,Sehnsucht xTc Sommerfrost Schn,
1822,15818571,,1,"{'platform': 1, 'time': 1620157392}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1823,11504773,,1,"{'platform': 1, 'time': 1572695901}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
1824,17168598,,1,"{'platform': 7, 'time': 1624165296}",,"{'id': 1, 'title': 'Russia'}","{'id': 26, 'title': 'Belgorod'}",,,,
1825,9245160,,2,"{'platform': 7, 'time': 1240148793}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1826,40385431,,2,"{'platform': 7, 'time': 1313597849}",1,"{'id': 1, 'title': 'Russia'}","{'id': 3156, 'title': 'Lesosibirsk'}",7,,,
1827,49378633,10.7.1971,1,"{'platform': 4, 'time': 1635600665}",,"{'id': 1, 'title': 'Russia'}","{'id': 66, 'title': 'Kirov'}",,,,
1828,37677946,,1,"{'platform': 7, 'time': 1490346125}",,"{'id': 1, 'title': 'Russia'}","{'id': 17358, 'title': 'Izmalkovo'}",,,,
1829,12243523,,2,"{'platform': 7, 'time': 1328374058}",,,,,,,
1830,16541713,,2,"{'platform': 2, 'time': 1635235845}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,,,
1831,24706222,,2,"{'platform': 7, 'time': 1635016750}",,"{'id': 1, 'title': 'Russia'}","{'id': 147, 'title': 'Tyumen'}",,,,
1832,5564336,,2,"{'platform': 2, 'time': 1635536972}",1,"{'id': 1, 'title': 'Russia'}","{'id': 122, 'title': 'Ryazan'}",,,,
1833,12766344,,1,"{'platform': 7, 'time': 1338463909}",1,"{'id': 6, 'title': 'Armenia'}",,,,,
1834,47199936,,2,"{'platform': 7, 'time': 1325258030}",,,,,,,
1835,19482675,,2,"{'platform': 1, 'time': 1629250309}",,,,,,,
1836,19541039,2.6.1992,2,"{'platform': 4, 'time': 1635605318}",,"{'id': 1, 'title': 'Russia'}","{'id': 60, 'title': 'Kazan'}",,,,
1837,22777691,,1,"{'platform': 7, 'time': 1322585763}",1,,,,,,
